time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.3481	-6.65975	4.82988	2.32865	-0.533727	lidar	3.31808	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5153	-6.48337	4.82998	2.29745	-0.543938	radar	3.5988	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6251	-6.326	4.77861	2.26732	-0.549142	lidar	6.05007	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7657	-6.13327	4.77599	2.2342	-0.556107	radar	0.452232	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9415	-5.9411	4.79936	2.21276	-0.549198	lidar	2.1677	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0712	-5.73614	4.79942	2.18015	-0.55366	radar	1.93663	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.2056	-5.5591	4.78381	2.15767	-0.549817	lidar	0.405185	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3554	-5.3719	4.78738	2.14374	-0.531259	radar	1.11001	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4937	-5.15705	4.80357	2.11719	-0.530417	lidar	0.46827	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6247	-4.97342	4.79198	2.10578	-0.508669	radar	6.62595	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7393	-4.79151	4.76896	2.08459	-0.506031	lidar	0.742313	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8595	-4.58554	4.77013	2.06482	-0.497114	radar	0.359485	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9657	-4.3531	4.78498	2.03461	-0.501174	lidar	0.425428	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0771	-4.13501	4.79069	2.00043	-0.521191	radar	10.6465	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1626	-3.86962	4.82373	1.96261	-0.530123	lidar	2.14524	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.239	-3.63663	4.82559	1.92051	-0.556117	radar	3.67756	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2695	-3.37384	4.83284	1.87303	-0.573213	lidar	4.79327	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3196	-3.13257	4.83422	1.83099	-0.59273	radar	0.923133	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3481	-2.8918	4.82722	1.79166	-0.601643	lidar	1.5895	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.4043	-2.66281	4.82343	1.76488	-0.598623	radar	1.22447	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4848	-2.48473	4.78333	1.75375	-0.584166	lidar	5.43689	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5373	-2.24925	4.78644	1.73176	-0.573545	radar	0.770738	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5885	-2.04217	4.76411	1.71129	-0.567482	lidar	1.28391	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6178	-1.80426	4.76401	1.68714	-0.558194	radar	1.94057	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6154	-1.55946	4.76427	1.65025	-0.56609	lidar	1.19659	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6141	-1.32407	4.76003	1.61154	-0.581871	radar	1.8471	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6177	-1.09588	4.7502	1.58233	-0.582463	lidar	0.134134	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6451	-0.86657	4.74738	1.5638	-0.571921	radar	5.06501	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6543	-0.624164	4.75486	1.53946	-0.567811	lidar	0.387429	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6423	-0.382902	4.76122	1.50491	-0.579722	radar	2.24717	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5966	-0.109612	4.79333	1.46606	-0.586846	lidar	2.60932	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5767	0.128492	4.7959	1.4369	-0.589747	radar	1.7573	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5526	0.401103	4.83167	1.41048	-0.585311	lidar	1.87094	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5377	0.636865	4.82745	1.39543	-0.566408	radar	1.67893	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5282	0.905267	4.85908	1.37878	-0.554647	lidar	3.41092	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4887	1.15326	4.86294	1.3645	-0.530255	radar	7.69383	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.43	1.39586	4.86843	1.33626	-0.531517	lidar	0.0887342	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3909	1.61878	4.85077	1.32181	-0.514409	radar	8.42978	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3329	1.84277	4.8404	1.29725	-0.513841	lidar	0.168772	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2669	2.07335	4.8388	1.27211	-0.513586	radar	0.145598	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2013	2.28331	4.81796	1.24813	-0.512939	lidar	0.64458	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1383	2.51201	4.81201	1.23476	-0.493637	radar	1.2681	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0576	2.74997	4.82338	1.21128	-0.492144	lidar	0.177049	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9662	2.97295	4.8273	1.17864	-0.507413	radar	2.44036	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8666	3.23362	4.86582	1.15484	-0.504605	lidar	1.91957	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7847	3.46004	4.8662	1.13647	-0.497998	radar	2.2416	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6774	3.67158	4.85928	1.11018	-0.49947	lidar	0.0781058	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5619	3.88114	4.85481	1.08238	-0.502938	radar	1.02655	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4904	4.0791	4.82792	1.06927	-0.493294	lidar	3.82901	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3677	4.28432	4.82471	1.04265	-0.495326	radar	0.570204	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2107	4.49625	4.84022	1.0087	-0.502885	lidar	1.92132	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0599	4.69362	4.83674	0.982621	-0.497007	radar	8.91552	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.94	4.89239	4.83002	0.962559	-0.493009	lidar	0.486448	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7847	5.08426	4.83068	0.934011	-0.495101	radar	2.25902	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6196	5.2894	4.84996	0.905699	-0.497572	lidar	0.906417	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4501	5.46851	4.85466	0.868481	-0.515491	radar	0.942005	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2652	5.64294	4.85862	0.834028	-0.523055	lidar	1.21794	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0989	5.80935	4.85398	0.801418	-0.534205	radar	3.32646	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9257	5.97425	4.84902	0.772817	-0.536078	lidar	0.0567311	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7768	6.16009	4.83578	0.769509	-0.499979	radar	4.57688	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6074	6.31983	4.82734	0.744886	-0.49997	lidar	0.126066	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4554	6.49623	4.81676	0.736384	-0.477919	radar	2.11899	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2395	6.69313	4.86671	0.711521	-0.476914	lidar	4.25221	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0437	6.83778	4.85855	0.686324	-0.473872	radar	5.5993	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.833	7.00253	4.88133	0.660487	-0.474973	lidar	1.12016	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6234	7.1379	4.88397	0.628558	-0.484323	radar	1.37297	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4362	7.28683	4.88211	0.608988	-0.480224	lidar	0.31515	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2126	7.41099	4.89872	0.568187	-0.505257	radar	2.52558	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0317	7.57252	4.90329	0.557088	-0.492382	lidar	2.2175	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8472	7.73441	4.89883	0.554713	-0.462973	radar	6.07909	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6394	7.8772	4.90852	0.536216	-0.458452	lidar	0.224034	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4472	8.01181	4.89661	0.524209	-0.444583	radar	1.81307	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2127	8.0692	4.87185	0.48062	-0.464624	lidar	3.99829	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0191	8.2193	4.8614	0.484954	-0.425596	radar	7.39323	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8368	8.36869	4.85932	0.480904	-0.41009	lidar	3.50649	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6018	8.47691	4.87739	0.452971	-0.420426	radar	3.92711	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3587	8.60395	4.90829	0.434415	-0.417313	lidar	1.54232	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1581	8.73257	4.89235	0.434882	-0.387354	radar	2.77885	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9524	8.84058	4.88281	0.420498	-0.383105	lidar	0.670304	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7501	8.96146	4.86539	0.420725	-0.35543	radar	2.5974	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5221	9.03915	4.8592	0.3962	-0.361679	lidar	0.363043	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2879	9.14279	4.87292	0.380374	-0.359207	radar	4.29769	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0105	9.2243	4.91121	0.352606	-0.367216	lidar	5.69661	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7925	9.3108	4.90089	0.338206	-0.362863	radar	1.70739	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5422	9.40779	4.92508	0.32295	-0.359722	lidar	0.928337	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2825	9.44107	4.9391	0.279944	-0.391662	radar	5.23591	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.007	9.55654	4.99375	0.271086	-0.380726	lidar	4.43917	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7652	9.63899	4.9922	0.263914	-0.362569	radar	3.13984	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4981	9.74304	5.03191	0.255914	-0.35246	lidar	2.33769	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2555	9.81304	5.03459	0.241026	-0.350068	radar	0.596983	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9909	9.93282	5.07634	0.241415	-0.332882	lidar	3.14923	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7417	9.99302	5.07871	0.225315	-0.331996	radar	0.141415	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4929	10.105	5.10067	0.227275	-0.314689	lidar	2.39304	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2426	10.1662	5.10584	0.212135	-0.315378	radar	0.714651	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.995	10.2104	5.1011	0.194095	-0.317525	lidar	0.0455072	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7494	10.2713	5.09669	0.186139	-0.306844	radar	0.385238	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.5106	10.2876	5.07649	0.162319	-0.314889	lidar	0.732538	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2287	10.3038	5.11056	0.128616	-0.340115	radar	8.41083	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9671	10.3653	5.12717	0.121206	-0.331087	lidar	0.706924	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7184	10.4011	5.10877	0.116442	-0.309779	radar	6.24794	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4617	10.3848	5.09952	0.0861793	-0.323449	lidar	1.62734	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.2026	10.4091	5.1029	0.0726713	-0.31918	radar	0.692142	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.916	10.5412	5.16111	0.0936522	-0.284173	lidar	9.7554	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6626	10.5969	5.15243	0.0993339	-0.255944	radar	2.82106	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.401	10.6071	5.1542	0.0817158	-0.260342	lidar	0.272181	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1408	10.6319	5.15783	0.0708691	-0.257715	radar	0.317093	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8843	10.7243	5.17293	0.0832886	-0.2343	lidar	4.83739	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6239	10.7715	5.17539	0.0844641	-0.217849	radar	2.01644	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3718	10.7529	5.16227	0.0608394	-0.229633	lidar	1.16785	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1149	10.7899	5.15812	0.0624687	-0.211191	radar	1.17519	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8629	10.854	5.16204	0.0684228	-0.196061	lidar	2.48723	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5915	10.8737	5.17357	0.0611002	-0.191596	radar	2.89404	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3491	10.8957	5.1598	0.0544084	-0.189049	lidar	0.675465	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0865	10.8383	5.17408	0.00502389	-0.244813	radar	8.95506	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.8	10.8129	5.19698	-0.0161057	-0.25275	lidar	2.91506	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5434	10.8094	5.19439	-0.027934	-0.252021	radar	0.130064	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3005	10.8115	5.17992	-0.0366656	-0.248612	lidar	0.866495	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0471	10.8628	5.16346	-0.0148992	-0.2015	radar	6.88026	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78806	10.9053	5.1701	-0.009248	-0.187	lidar	2.25278	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54596	10.8941	5.15051	-0.0186628	-0.184459	radar	4.03665	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28676	10.9164	5.15537	-0.0186073	-0.175936	lidar	0.787438	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03401	10.9022	5.1454	-0.0263998	-0.170772	radar	2.79572	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.7734	10.928	5.15217	-0.0239205	-0.160686	lidar	1.12583	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52399	10.8932	5.13967	-0.0391103	-0.16506	radar	6.4297	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.32645	10.8292	5.07728	-0.064712	-0.181036	lidar	6.32478	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.0708	10.8436	5.07509	-0.0573356	-0.159143	radar	1.7611	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.76802	10.8691	5.12674	-0.0515993	-0.146481	lidar	4.29432	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50545	10.8699	5.12669	-0.0467156	-0.12693	radar	2.54775	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23674	10.8521	5.13895	-0.0546124	-0.128321	lidar	0.402657	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99105	10.8863	5.11968	-0.0332691	-0.0893465	radar	5.33533	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
